timestamp,tick,agent_id,agent_name,health,max_health,pos_x,pos_y,action,velocity_x,velocity_y
1758371123.476945,121,3155eccd-641d-4d59-8ddc-d4432e003634,Explorer_00,81.34057354193646,100,517.4448646484972,537.1029160260418,wander,0.5867715953531448,0.8097524898922667
1758371123.476945,121,9bd4ae08-8924-4076-a66e-795d1224297e,Cautious_01,59.340573541936465,100,454.2563141746389,438.5604256034104,avoid_hazard,-0.7645864043527059,0.6445212411387234
1758371123.476945,121,13d9e005-a9de-4b90-8db3-67a16be9b8de,Balanced_02,83.34057354193646,100,641.9227992109185,548.8548599274446,wander,0.5640524173075007,0.8257389845039201
1758371123.476945,121,c988d6de-d97a-4e0f-872a-5fe4915fa087,Aggressive_03,81.34057354193646,100,554.1959879843363,423.6661849203453,avoid_hazard,0.9164338079746932,0.4001863011161215
1758371123.476945,121,5ef14fd4-170b-48a3-9275-0fdfa7725674,Social_04,88.34057354193646,100,590.4791561048818,381.8468409344299,wander,0.5093943747490581,-0.8605331899316936
1758371123.476945,121,5359a7e8-b464-447b-84a0-7ed0acbee13b,Explorer_05,85.34057354193646,100,549.1051097557498,456.26312757106024,wander,0.3832297561462585,-0.9236530485003984
1758371123.476945,121,e274842c-905a-45e8-9527-09de0edcb850,Cautious_06,96.34057354193646,100,598.7831767926232,587.1820177893012,wander,0.8138412248635777,0.5810873090272679
1758371123.476945,121,0cbeaa05-2266-4283-92f4-b6a14d4ea32c,Balanced_07,84.34057354193646,100,692.8228412465612,470.38080860249,wander,0,0
1758371123.476945,121,239daf8f-287f-4264-805d-0685d980f6a2,Aggressive_08,77.34057354193646,100,619.2363651181732,581.5109354926869,wander,0,0
1758371123.476945,121,6ceae1a1-7366-408b-beed-79d24e00028f,Social_09,53.340573541936465,100,516.4043202559787,406.9539322884058,avoid_hazard,0.9206922502277685,0.39028935467231035
1758371123.476945,121,34f681b5-03e2-4a30-b867-f9bdc5ef571a,Explorer_10,77.34057354193646,100,639.3788464526988,579.1950496706427,wander,0.3163437406504463,0.9486446319625084
1758371123.476945,121,0d0440e6-aa82-442c-a808-e9fc6449252e,Cautious_11,90.34057354193646,100,381.433011780572,551.8697835864103,avoid_hazard,0.5468015068366913,-0.8372622720038948
1758371123.476945,121,1c99ec21-c896-4dcc-a4fb-f9340b6c8db5,Balanced_12,91.34057354193646,100,412.4860904158801,504.95781404694975,wander,-0.9340025261014889,-0.35726640093358547
1758371123.476945,121,1b7e982e-b01b-4d81-a14c-651fda03669d,Aggressive_13,71.34057354193646,100,509.2252655296871,457.4918364574181,avoid_hazard,0.1584354386682123,0.9873693390894873
1758371123.476945,121,4a92a42c-2185-42b8-97dc-3abccab94c42,Social_14,66.34057354193646,100,536.0026477987992,429.76630591375925,avoid_hazard,0.7706990367942168,0.637199336694936
1758371125.522604,244,3155eccd-641d-4d59-8ddc-d4432e003634,Explorer_00,81.73304253997048,100,608.7272683089342,663.0738291253779,wander,0.5867715953531438,0.8097524898922673
1758371125.522604,244,9bd4ae08-8924-4076-a66e-795d1224297e,Cautious_01,43.733042539970484,100,457.8234598662394,412.1590908236035,seek_healing,0.13389569538289878,-0.9909954302406898
1758371125.522604,244,13d9e005-a9de-4b90-8db3-67a16be9b8de,Balanced_02,83.73304253997048,100,732.945165300516,682.1061568561014,wander,0.5640524173075007,0.8257389845039199
1758371125.522604,244,c988d6de-d97a-4e0f-872a-5fe4915fa087,Aggressive_03,65.73304253997048,100,555.2638881784202,419.4504661564994,avoid_hazard,0.943281579583233,0.3319937674399339
1758371125.522604,244,5ef14fd4-170b-48a3-9275-0fdfa7725674,Social_04,72.73304253997048,100,610.8426920156178,343.78644165098405,avoid_hazard,-0.6666054163965486,0.7454107718773483
1758371125.522604,244,5359a7e8-b464-447b-84a0-7ed0acbee13b,Explorer_05,77.73304253997048,100,559.2012256347296,396.2784475757973,wander,-0.7116275259408668,0.7025569473880967
1758371125.522604,244,e274842c-905a-45e8-9527-09de0edcb850,Cautious_06,96.73304253997048,100,693.0090546276796,665.4909423337521,wander,-0.994295707521317,0.10665854867137299
1758371125.522604,244,0cbeaa05-2266-4283-92f4-b6a14d4ea32c,Balanced_07,84.73304253997048,100,692.8228412465612,470.38080860249,wander,0,0
1758371125.522604,244,239daf8f-287f-4264-805d-0685d980f6a2,Aggressive_08,77.73304253997048,100,619.2363651181732,581.5109354926869,wander,0,0
1758371125.522604,244,6ceae1a1-7366-408b-beed-79d24e00028f,Social_09,45.733042539970484,100,521.0203523578729,333.07334851476463,seek_healing,-0.0898231503926434,-0.9959577308568575
1758371125.522604,244,34f681b5-03e2-4a30-b867-f9bdc5ef571a,Explorer_10,77.73304253997048,100,683.7294425895038,712.1926391377505,wander,0.3163437406504472,0.9486446319625083
1758371125.522604,244,0d0440e6-aa82-442c-a808-e9fc6449252e,Cautious_11,74.73304253997048,100,384.09294666241436,551.7479148433634,avoid_hazard,0.5770519977240167,-0.8167074090044252
1758371125.522604,244,1c99ec21-c896-4dcc-a4fb-f9340b6c8db5,Balanced_12,91.73304253997048,100,310.98228144021135,466.13147311064404,wander,-0.934002526101488,-0.35726640093358775
1758371125.522604,244,1b7e982e-b01b-4d81-a14c-651fda03669d,Aggressive_13,55.733042539970484,100,505.06574059771657,457.5322264802969,wander,-0.23370993814324825,-0.9723063636596642
1758371125.522604,244,4a92a42c-2185-42b8-97dc-3abccab94c42,Social_14,50.733042539970484,100,544.0760014434691,436.4412014847795,avoid_hazard,0.7706990367942165,0.6371993366949364
1758371127.5248609,365,3155eccd-641d-4d59-8ddc-d4432e003634,Explorer_00,82.07067316613393,100,576.9530165093284,616.1478257398791,wander,0,0
1758371127.5248609,365,9bd4ae08-8924-4076-a66e-795d1224297e,Cautious_01,36.07067316613393,100,473.3100273853981,297.5391428281707,seek_healing,0.13389569538289856,-0.9909954302406899
1758371127.5248609,365,13d9e005-a9de-4b90-8db3-67a16be9b8de,Balanced_02,68.07067316613393,100,750.2136074507546,733.4664729147906,avoid_hazard,-0.8299242584614405,0.5578760841058059
1758371127.5248609,365,c988d6de-d97a-4e0f-872a-5fe4915fa087,Aggressive_03,50.07067316613393,100,556.2516040432624,414.4368616926378,avoid_hazard,0.9686084381839543,0.24859141875543686
1758371127.5248609,365,5ef14fd4-170b-48a3-9275-0fdfa7725674,Social_04,57.07067316613393,100,609.0358444370785,341.1453728459724,avoid_hazard,-0.7055444648114283,0.7086656533048256
1758371127.5248609,365,5359a7e8-b464-447b-84a0-7ed0acbee13b,Explorer_05,70.07067316613393,100,557.4027658358315,416.3364857123286,avoid_hazard,0.9618080410834805,0.27372484744202163
1758371127.5248609,365,e274842c-905a-45e8-9527-09de0edcb850,Cautious_06,97.07067316613393,100,553.9048885356929,680.4127089241957,wander,-0.9942957075213171,0.10665854867137234
1758371127.5248609,365,0cbeaa05-2266-4283-92f4-b6a14d4ea32c,Balanced_07,85.07067316613393,100,675.1203094977137,414.8717100141529,wander,-0.30383551854368784,-0.9527245025038918
1758371127.5248609,365,239daf8f-287f-4264-805d-0685d980f6a2,Aggressive_08,78.07067316613393,100,608.4788079967591,563.8775385950967,wander,-0.5208010129058476,-0.8536781038285117
1758371127.5248609,365,6ceae1a1-7366-408b-beed-79d24e00028f,Social_09,46.07067316613393,100,507.3782268918091,181.80966800642443,seek_healing,-0.08982315039264308,-0.9959577308568576
1758371127.5248609,365,34f681b5-03e2-4a30-b867-f9bdc5ef571a,Explorer_10,78.07067316613393,100,707.5130880783173,724.21781758634,wander,0.054497238594400026,-0.998513921277808
1758371127.5248609,365,0d0440e6-aa82-442c-a808-e9fc6449252e,Cautious_11,59.07067316613393,100,386.56485113442477,555.0635145454016,avoid_hazard,0.63115346647215,-0.7756579798855864
1758371127.5248609,365,1c99ec21-c896-4dcc-a4fb-f9340b6c8db5,Balanced_12,92.07067316613393,100,252.0914845585315,499.44584518575857,wander,-0.20489765235753254,0.978783404057492
1758371127.5248609,365,1b7e982e-b01b-4d81-a14c-651fda03669d,Aggressive_13,40.07067316613393,100,503.440726509696,375.12863519065843,seek_healing,-0.012504905129301315,-0.9999218106170639
1758371127.5248609,365,4a92a42c-2185-42b8-97dc-3abccab94c42,Social_14,51.07067316613393,100,606.2195053202171,514.4300114929035,wander,0.6182333591082215,0.7859946015627365
1758371129.574552,488,3155eccd-641d-4d59-8ddc-d4432e003634,Explorer_00,82.42927891720319,100,576.9530165093284,616.1478257398791,wander,0,0
1758371129.574552,488,9bd4ae08-8924-4076-a66e-795d1224297e,Cautious_01,36.42927891720319,100,489.1639988112207,180.1999469023599,seek_healing,0.13389569538289758,-0.9909954302406899
1758371129.574552,488,13d9e005-a9de-4b90-8db3-67a16be9b8de,Balanced_02,68.42927891720319,100,682.4442096445001,772.1356556491899,wander,-0.9992819670515269,-0.03788865695206404
1758371129.574552,488,c988d6de-d97a-4e0f-872a-5fe4915fa087,Aggressive_03,42.42927891720319,100,545.0192007159607,340.245680697929,seek_healing,-0.18418235910714725,-0.9828920889872529
1758371129.574552,488,5ef14fd4-170b-48a3-9275-0fdfa7725674,Social_04,49.42927891720319,100,581.6908010651327,282.24476627257076,seek_healing,-0.4090345212127358,-0.9125189096431197
1758371129.574552,488,5359a7e8-b464-447b-84a0-7ed0acbee13b,Explorer_05,54.42927891720319,100,512.9706764852556,469.74725594029843,wander,-0.7398453447843221,0.6727769807305891
1758371129.574552,488,e274842c-905a-45e8-9527-09de0edcb850,Cautious_06,97.42927891720319,100,511.06405859391066,628.8411968508528,wander,0.48038586194587907,-0.8770572522033636
1758371129.574552,488,0cbeaa05-2266-4283-92f4-b6a14d4ea32c,Balanced_07,69.42927891720319,100,655.1891273769676,357.9050833902301,avoid_hazard,0.08925668500030505,0.9960086566806317
1758371129.574552,488,239daf8f-287f-4264-805d-0685d980f6a2,Aggressive_08,78.42927891720319,100,543.7236633346935,457.733257500453,wander,-0.52080101290585,-0.8536781038285104
1758371129.574552,488,6ceae1a1-7366-408b-beed-79d24e00028f,Social_09,76.42927891720319,100,502.00984455722886,122.28512600418374,seek_healing,-0.08982315039264072,-0.9959577308568577
1758371129.574552,488,34f681b5-03e2-4a30-b867-f9bdc5ef571a,Explorer_10,78.42927891720319,100,715.059370433731,585.9526837902159,wander,0.054497238594400844,-0.9985139212778082
1758371129.574552,488,0d0440e6-aa82-442c-a808-e9fc6449252e,Cautious_11,43.42927891720319,100,358.4133872581353,548.986772049833,seek_healing,-0.982502295546294,-0.18625047448600685
1758371129.574552,488,1c99ec21-c896-4dcc-a4fb-f9340b6c8db5,Balanced_12,92.42927891720319,100,230.09822451515765,604.5062872351998,wander,-0.2048976523575329,0.978783404057492
1758371129.574552,488,1b7e982e-b01b-4d81-a14c-651fda03669d,Aggressive_13,40.42927891720319,100,501.813349313157,244.9997028961368,seek_healing,-0.012504905129301863,-0.9999218106170638
1758371129.574552,488,4a92a42c-2185-42b8-97dc-3abccab94c42,Social_14,51.42927891720319,100,676.642405310007,605.7499209552522,wander,0.5872533339694904,0.8094031886159815
1758371131.618528,610,3155eccd-641d-4d59-8ddc-d4432e003634,Explorer_00,82.79419208626496,100,582.4893447714388,629.3605918685794,wander,0.3864589769062395,0.922306597162019
1758371131.618528,610,9bd4ae08-8924-4076-a66e-795d1224297e,Cautious_01,66.79419208626496,100,494.6937517186293,139.27286671556828,seek_healing,0.1338956953828978,-0.9909954302406899
1758371131.618528,610,13d9e005-a9de-4b90-8db3-67a16be9b8de,Balanced_02,68.79419208626496,100,523.1323147241188,766.095204671343,wander,-0.9992819670515267,-0.03788865695206724
1758371131.618528,610,c988d6de-d97a-4e0f-872a-5fe4915fa087,Aggressive_03,42.79419208626496,100,520.2566497055545,208.0999333567708,seek_healing,-0.18418235910714822,-0.9828920889872527
1758371131.618528,610,5ef14fd4-170b-48a3-9275-0fdfa7725674,Social_04,49.79419208626496,100,536.2402417405134,180.84869164638786,seek_healing,-0.4090345212127355,-0.9125189096431198
1758371131.618528,610,5359a7e8-b464-447b-84a0-7ed0acbee13b,Explorer_05,54.79419208626496,100,527.0885084713768,518.4177023791577,wander,0.9956441384555271,0.09323491598725774
1758371131.618528,610,e274842c-905a-45e8-9527-09de0edcb850,Cautious_06,97.79419208626496,100,580.25595834535,502.5151280008815,wander,0.4803858619458786,-0.877057252203364
1758371131.618528,610,0cbeaa05-2266-4283-92f4-b6a14d4ea32c,Balanced_07,53.79419208626496,100,652.0897817727384,358.84506040967034,avoid_hazard,0.035490917902545646,0.9993699989225385
1758371131.618528,610,239daf8f-287f-4264-805d-0685d980f6a2,Aggressive_08,62.79419208626496,100,537.9181364926861,444.19310758441,avoid_hazard,0.6511707502373851,0.7589312577798342
1758371131.618528,610,6ceae1a1-7366-408b-beed-79d24e00028f,Social_09,100,100,499.8822075738267,98.69391936298427,seek_healing,-0.08982315039264072,-0.9959577308568577
1758371131.618528,610,34f681b5-03e2-4a30-b867-f9bdc5ef571a,Explorer_10,78.79419208626496,100,722.60761929564,447.6515191022163,wander,0.05449723859440049,-0.9985139212778081
1758371131.618528,610,0d0440e6-aa82-442c-a808-e9fc6449252e,Cautious_11,43.79419208626496,100,206.4702451166677,520.1832950024763,seek_healing,-0.9825022955462939,-0.18625047448600793
1758371131.618528,610,1c99ec21-c896-4dcc-a4fb-f9340b6c8db5,Balanced_12,76.79419208626496,100,222.8282568510912,645.9271886278184,avoid_hazard,0.38893609379269656,-0.9212647366231265
1758371131.618528,610,1b7e982e-b01b-4d81-a14c-651fda03669d,Aggressive_13,55.79419208626496,100,500.4275300129304,134.18631170745934,seek_healing,-0.012504905129300713,-0.9999218106170638
1758371131.618528,610,4a92a42c-2185-42b8-97dc-3abccab94c42,Social_14,43.79419208626496,100,744.602210683329,691.3797589761509,seek_healing,0.6303524972866592,-0.7763090423049782
1758371133.6352232,732,3155eccd-641d-4d59-8ddc-d4432e003634,Explorer_00,83.16511933639413,100,614.7431963866211,706.3362656301563,wander,0,0
1758371133.6352232,732,9bd4ae08-8924-4076-a66e-795d1224297e,Cautious_01,97.16511933639413,100,494.6937517186293,139.27286671556828,seek_healing,0.1338956953828978,-0.9909954302406899
1758371133.6352232,732,13d9e005-a9de-4b90-8db3-67a16be9b8de,Balanced_02,69.16511933639413,100,380.16973501630457,760.6746523966789,wander,0,0
1758371133.6352232,732,c988d6de-d97a-4e0f-872a-5fe4915fa087,Aggressive_03,58.16511933639413,100,505.17512199278957,127.61712083021825,seek_healing,-0.18418235910714933,-0.9828920889872526
1758371133.6352232,732,5ef14fd4-170b-48a3-9275-0fdfa7725674,Social_04,80.16511933639413,100,512.4039445315465,127.67207497704949,seek_healing,-0.40903452121273787,-0.9125189096431187
1758371133.6352232,732,5359a7e8-b464-447b-84a0-7ed0acbee13b,Explorer_05,55.16511933639413,100,650.8414394188532,530.0062747158191,wander,0.9956441384555271,0.09323491598725836
1758371133.6352232,732,e274842c-905a-45e8-9527-09de0edcb850,Cautious_06,98.16511933639413,100,515.8015973003982,580.5478144412714,wander,-0.6115793115994658,0.7911831302698028
1758371133.6352232,732,0cbeaa05-2266-4283-92f4-b6a14d4ea32c,Balanced_07,46.16511933639413,100,704.3577451414307,390.02738779333043,seek_healing,0.8717204937230582,0.490003449807476
1758371133.6352232,732,239daf8f-287f-4264-805d-0685d980f6a2,Aggressive_08,47.16511933639413,100,535.3609124992778,399.75408940664335,seek_healing,-0.11715405981247028,-0.9931137529354107
1758371133.6352232,732,6ceae1a1-7366-408b-beed-79d24e00028f,Social_09,100,100,497.71950531357214,74.71390946323733,seek_healing,-0.08982315039264072,-0.9959577308568577
1758371133.6352232,732,34f681b5-03e2-4a30-b867-f9bdc5ef571a,Explorer_10,79.16511933639413,100,792.3806569419266,432.01440120207707,wander,0.8427575819185689,0.5382932826245992
1758371133.6352232,732,0d0440e6-aa82-442c-a808-e9fc6449252e,Cautious_11,74.16511933639413,100,123.57977504675917,504.46995829998576,seek_healing,-0.9825022955462943,-0.1862504744860054
1758371133.6352232,732,1c99ec21-c896-4dcc-a4fb-f9340b6c8db5,Balanced_12,61.16511933639413,100,224.08726435871338,646.9048492774893,wander,-0.3468047546003045,0.9379373444887577
1758371133.6352232,732,1b7e982e-b01b-4d81-a14c-651fda03669d,Aggressive_13,86.16511933639413,100,500.1768754498521,114.14337959712444,seek_healing,-0.012504905129300713,-0.9999218106170638
1758371133.6352232,732,4a92a42c-2185-42b8-97dc-3abccab94c42,Social_14,36.16511933639413,100,816.6823031216193,602.6097013165287,seek_healing,0.6303524972866601,-0.7763090423049772
1758371135.682653,855,3155eccd-641d-4d59-8ddc-d4432e003634,Explorer_00,83.52168821234955,100,614.7431963866211,706.3362656301563,wander,0,0
1758371135.682653,855,9bd4ae08-8924-4076-a66e-795d1224297e,Cautious_01,100,100,496.5096057539385,125.83327819235522,seek_healing,0.1338956953828978,-0.9909954302406899
1758371135.682653,855,13d9e005-a9de-4b90-8db3-67a16be9b8de,Balanced_02,69.52168821234955,100,532.5695117071509,806.3828741155169,wander,0.9578465415157205,0.28728035593540524
1758371135.682653,855,c988d6de-d97a-4e0f-872a-5fe4915fa087,Aggressive_03,88.52168821234955,100,501.5096972680697,108.05652348435862,seek_healing,-0.18418235910714933,-0.9828920889872526
1758371135.682653,855,5ef14fd4-170b-48a3-9275-0fdfa7725674,Social_04,100,100,505.6762207267253,112.66313350053667,seek_healing,-0.40903452121273787,-0.9125189096431187
1758371135.682653,855,5359a7e8-b464-447b-84a0-7ed0acbee13b,Explorer_05,55.521688212349545,100,615.1824256413108,569.0882722990814,wander,-0.9080457303543756,0.4188710440997184
1758371135.682653,855,e274842c-905a-45e8-9527-09de0edcb850,Cautious_06,98.52168821234955,100,497.90799870288436,603.6962648248319,wander,0,0
1758371135.682653,855,0cbeaa05-2266-4283-92f4-b6a14d4ea32c,Balanced_07,46.521688212349545,100,812.0051484250973,450.5371490661575,seek_healing,0.8717204937230576,0.4900034498074771
1758371135.682653,855,239daf8f-287f-4264-805d-0685d980f6a2,Aggressive_08,39.521688212349545,100,520.8196805464095,276.4882165881222,seek_healing,-0.11715405981247047,-0.9931137529354107
1758371135.682653,855,6ceae1a1-7366-408b-beed-79d24e00028f,Social_09,100,100,495.6405199769689,51.662151544737284,seek_healing,-0.08982315039264072,-0.9959577308568577
1758371135.682653,855,34f681b5-03e2-4a30-b867-f9bdc5ef571a,Explorer_10,94.52168821234955,100,882.9541947344632,491.5077370686513,wander,-0.945541715248331,-0.32550094427703924
1758371135.682653,855,0d0440e6-aa82-442c-a808-e9fc6449252e,Cautious_11,100,100,101.08870981996112,500.2063839661897,seek_healing,-0.9825022955462943,-0.1862504744860054
1758371135.682653,855,1c99ec21-c896-4dcc-a4fb-f9340b6c8db5,Balanced_12,61.521688212349545,100,242.62036438095282,567.0253454730631,wander,0.21879010759844053,-0.9757719450860752
1758371135.682653,855,1b7e982e-b01b-4d81-a14c-651fda03669d,Aggressive_13,100,100,499.9359235764623,94.87629751851165,seek_healing,-0.012504905129300713,-0.9999218106170638
1758371135.682653,855,4a92a42c-2185-42b8-97dc-3abccab94c42,Social_14,51.521688212349545,100,876.9321326322759,528.4091743926449,seek_healing,0.6303524972866629,-0.7763090423049751
1758371137.730572,977,3155eccd-641d-4d59-8ddc-d4432e003634,Explorer_00,83.88379237853223,100,684.4734698012305,640.7989539082408,wander,0.7286753595451878,-0.6848592705013865
1758371137.730572,977,9bd4ae08-8924-4076-a66e-795d1224297e,Cautious_01,100,100,499.31047839011353,105.10332137635663,seek_healing,0.1338956953828978,-0.9909954302406899
1758371137.730572,977,13d9e005-a9de-4b90-8db3-67a16be9b8de,Balanced_02,69.88379237853223,100,678.8545960832499,850.2571580285801,wander,0,0
1758371137.730572,977,c988d6de-d97a-4e0f-872a-5fe4915fa087,Aggressive_03,100,100,497.7873713637302,88.19227208838595,seek_healing,-0.18418235910714933,-0.9828920889872526
1758371137.730572,977,5ef14fd4-170b-48a3-9275-0fdfa7725674,Social_04,100,100,498.84405734139165,97.42119679454954,seek_healing,-0.40903452121273787,-0.9125189096431187
1758371137.730572,977,5359a7e8-b464-447b-84a0-7ed0acbee13b,Explorer_05,55.883792378532235,100,501.2618656354622,621.638515440968,wander,-0.908045730354376,0.4188710440997182
1758371137.730572,977,e274842c-905a-45e8-9527-09de0edcb850,Cautious_06,98.88379237853223,100,516.1520080554842,565.2542110161783,wander,0.42875064389615775,-0.9034228718372311
1758371137.730572,977,0cbeaa05-2266-4283-92f4-b6a14d4ea32c,Balanced_07,76.88379237853223,100,874.0447445917976,485.41027223492836,seek_healing,0.8717204937230584,0.4900034498074755
1758371137.730572,977,239daf8f-287f-4264-805d-0685d980f6a2,Aggressive_08,39.883792378532235,100,506.24265008910714,152.91888021789194,seek_healing,-0.1171540598124688,-0.993113752935411
