timestamp,tick,agent_id,agent_name,health,max_health,pos_x,pos_y,action,velocity_x,velocity_y
1758366866.054794,122,6c87a260-c64d-48ae-8871-8d04cc667e2b,Explorer_00,80.33703450014582,100,370.34736387033723,545.0859608413257,avoid_hazard,0.34744695609838633,-0.9376996388492246
1758366866.054794,122,0f12adf6-3164-4591-bd30-c7d5eea39890,Cautious_01,73.33703450014582,100,442.96469782923043,382.6887244601901,avoid_hazard,-0.9568946243801613,-0.29043532469785754
1758366866.054794,122,9c73b7b8-37da-4aef-a500-dc184aea99b9,Balanced_02,80.33703450014582,100,568.8786144918516,678.7844333984543,wander,0.24043056346011324,0.9706663402808673
1758366866.054794,122,e3ed3e77-06b5-4ca8-b2e8-e24ead803c94,Aggressive_03,96.33703450014582,100,500.7648971622366,471.87716487072004,wander,-0.6929708335933328,-0.720965619006178
1758366866.054794,122,8b7f44b3-eca3-43d2-8ee7-e0742176a517,Social_04,98.33703450014582,100,695.0740665186173,480.57176051349336,wander,0.7586775351512216,-0.6514663442242177
1758366866.054794,122,fc9d325a-27f1-41da-9a07-5c121f84fdc5,Explorer_05,72.33703450014582,100,336.06893612318686,433.3798883748608,wander,-0.9940029604560394,0.10935316458442941
1758366866.054794,122,0a98b074-1db9-4fca-a302-d9c84aced1be,Cautious_06,100,100,557.412877053248,454.48975452247294,wander,-0.09043878973095434,-0.995902015919237
1758366866.054794,122,16d640ea-458c-43f4-a945-653c4dee6ab7,Balanced_07,84.31618912512204,100,485.79880344930314,456.96999992720504,avoid_hazard,-0.24187347326983244,0.9703077980354418
1758366866.054794,122,ade23695-f685-4eaf-802a-36550d147549,Aggressive_08,78.33703450014582,100,502.8412570315084,472.2946247655906,wander,0.3842473563995893,-0.9232301820780813
1758366866.054794,122,4d2b068e-cb75-4124-9ed2-e62752cfa0aa,Social_09,78.33703450014582,100,406.07761871192344,581.1046213601219,avoid_hazard,0.9476499550623652,-0.3193110750824301
