timestamp,tick,agent_id,agent_name,health,max_health,pos_x,pos_y,action,velocity_x,velocity_y
1758375044.585609,121,59b8ba1b-a5a0-42ce-8269-b2f93071490d,Explorer_00,93.35606262506917,100,342.7051560805502,525.6626112997351,wander,-0.9872266030491703,-0.15932242225121973
1758375044.585609,121,2b5e6314-dd85-4711-bacb-9ae85b5907db,Cautious_01,91.35606262506917,100,497.4953659724381,655.0089858341282,wander,0.41387647643198,0.9103330501834198
1758375044.585609,121,32fb40ee-6d31-4a3e-bd23-d16ae2435026,Balanced_02,53.35606262506917,100,471.3200768548003,416.34482401912305,avoid_hazard,-0.8688128760070792,0.49514057244817616
1758375044.585609,121,f0defd30-cd91-440b-9400-ff4a49cd441f,Aggressive_03,74.35606262506917,100,559.5587654173206,396.9890003394587,avoid_hazard,0.9987245350340518,-0.05049062409019094
1758375044.585609,121,745a7657-1932-4465-a660-5aa61871f6e1,Social_04,75.35606262506917,100,441.7174450042752,408.21418101608583,wander,0.1911178485417242,-0.9815670980471903
1758375044.585609,121,c653d011-940f-4a82-8b31-1426a855a7a7,Explorer_05,94.35606262506917,100,685.396850809664,644.8846172871232,wander,0.899910305436544,0.43607504190116864
1758375044.585609,121,38a6880b-c8a1-438f-8e8e-a932254ef987,Cautious_06,86.35606262506917,100,600.6467742219559,433.0179569197795,wander,0.820258680632182,-0.5719927419535603
1758375044.585609,121,8f589bcd-2983-4a13-9ad1-2b831ad098cd,Balanced_07,58.35606262506917,100,520.2253311316109,432.009270665312,avoid_hazard,0.534161946835165,0.8453821707093581
1758375044.585609,121,ef68a939-d71d-4f63-a250-7e5ebc913855,Aggressive_08,90.35606262506917,100,715.634505088866,421.0347320267507,wander,0.9366160359487316,-0.3503575333907984
1758375044.585609,121,eda4a3e3-77cf-4694-a5d3-e3855a077c9c,Social_09,89.35606262506917,100,393.5348244438004,525.2395323355936,wander,-0.3403256798862784,0.9403076260511463
1758375044.585609,121,986134b6-3aa9-415d-9e61-83cd7d2854f3,Explorer_10,51.35606262506917,100,510.0765016367651,437.60268703588605,avoid_hazard,0.25884042371001276,0.9659200976548843
1758375044.585609,121,b58cd4a1-6054-419c-8794-5037ea553f11,Cautious_11,49.35606262506917,100,473.1927004214721,452.35159614572467,wander,0.9982029394453871,0.059924049283981776
1758375044.585609,121,5fc6f3cd-12c3-4044-9680-7805f9fbc444,Balanced_12,77.35606262506917,100,613.9395731500791,610.5963854547338,wander,0.9665201510118274,0.25659072019087964
1758375044.585609,121,b8489285-9d5d-4bf9-ab8a-31ad1619147d,Aggressive_13,72.35606262506917,100,620.2350585923958,581.2039664218014,wander,0.6783639475251446,0.7347260405743783
